month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202102,51179,"stafford, va",487450,0.0485,0.0979,85,-0.2544,-0.7733,24.5,-0.455555556,-0.455555556,108,0.2273,-0.5645,36,-0.1818,0.5,4,-0.75,-0.9412,296,0.1654,1.9307,184.9914209,0.0061,0.2195,2448.5,-0.0291,-0.1481,531268.0686,0.011,0.1554,381,0.0353,-0.1996,3.482352941,1.2543,3.213
202102,18105,"monroe, in",377450,0.0174,0.0787,162,-0.105,-0.4618,94,0.02173913,0.620689655,76,0.1875,-0.4722,0,,,12,-0.625,-0.7273,159,0.2231,-0.0809,172.33613,0.0355,0.1323,2050,0.0164,0.0179,484125.5809,0.0364,0.1148,321,0.0322,-0.3228,0.981481481,0.2632,0.4067
202102,25013,"hampden, ma",284949.5,0.1179,0.1403,287,-0.1983,-0.5761,48,-0.094339623,-0.172413793,256,0.1034,-0.2558,12,2,0,56,-0.3913,-0.7083,129,0.0238,-0.1569,178.5119048,0.0291,0.1532,1693,0.0516,0.0223,356612.4917,0.044,0.1672,416,-0.1405,-0.4988,0.449477352,0.0975,0.2235
202102,49045,"tooele, ut",364500,-0.0888,0.0128,35,-0.2045,-0.7813,17.5,0.09375,-0.75,60,0.0714,-0.3182,4,0,-0.6667,4,0,-0.875,216,0.0693,0.1613,148.7236529,0.0263,0.2231,2548,-0.0385,-0.1602,396657.1431,-0.0645,0.0247,251,0.0203,-0.2746,6.171428571,1.5805,5.0089
202102,47187,"williamson, tn",739450,0.0718,0.0876,294,-0.2462,-0.6909,38.5,-0.23,-0.083333333,260,0.1818,-0.4348,56,0.0769,-0.4615,20,-0.5,-0.8684,268,0.0347,-0.1184,250.7089939,0.0852,0.2161,3078,0.0112,-0.0947,1498002.594,0.1161,0.442,562,-0.1341,-0.5522,0.911564626,0.2475,0.5919
202102,12085,"martin, fl",427350,0.0425,0.0711,630,-0.2536,-0.6218,55.5,-0.1328125,-0.30625,360,0.0112,-0.3182,36,-0.1,0.5,136,-0.2766,-0.7167,923,0.4377,0.3574,229.6156742,0.0421,0.1484,1939,0.0205,0.0031,1090592.036,0.1463,0.2812,1553,0.0451,-0.338,1.465079365,0.7044,1.0569
202102,21209,"scott, ky",330425,0.017,0.0662,124,-0.0534,-0.4537,155.5,0.050675676,0.205426357,52,2.25,-0.0714,24,5,5,4,-0.5,-0.875,194,0.0211,-0.1917,154.9345874,0.0329,0.1524,2000,-0.0476,-0.1174,326912.0802,-0.0163,-0.0352,318,-0.0093,-0.3191,1.564516129,0.1141,0.5072
202102,21185,"oldham, ky",434725,-0.0446,0.115,53,-0.0702,-0.6345,39.5,-0.373015873,-0.551136364,28,-0.125,-0.4167,12,2,2,12,0.5,-0.7,111,0.0673,0.099,176.1099613,0.0597,0.1934,2439.5,-0.0794,-0.1209,572626.7206,-0.0497,0.1633,164,0.0186,-0.3333,2.094339623,0.2698,1.3978
202102,13073,"columbia, ga",312400,0.0113,0.1161,178,-0.2583,-0.6229,40.5,-0.276785714,-0.386363636,160,0.0526,-0.3846,28,0,-0.3,16,-0.4286,-0.8,655,0.31,0.3395,125.7565501,0.0581,0.1316,2670,0.0079,0.0269,412281.9684,0.0591,0.1953,833,0.1257,-0.1332,3.679775281,1.5964,2.6438
202102,53035,"kitsap, wa",612250,0.2889,0.311,135,-0.1667,-0.5755,34.5,-0.31,-0.178571429,164,0.0513,-0.2807,12,0.5,-0.7,12,-0.625,-0.7692,556,0.0923,0.467,268.5979482,0.0373,0.1609,2243,0.1397,0.0545,922266.4122,0.1274,0.4627,691,0.0298,-0.0086,4.118518519,0.9765,2.9267
202102,1117,"shelby, al",398097.5,0.1529,0.1489,367,-0.164,-0.5546,50.5,-0.223076923,-0.41954023,296,0.1212,-0.0633,52,-0.6176,-0.0714,52,-0.1333,-0.7111,386,-0.3609,0.1488,144.9204365,0.0449,0.1289,2614,0.014,-0.0004,542092.3024,0.0982,0.2026,753,-0.278,-0.3509,1.051771117,-0.3241,0.644
202102,42055,"franklin, pa",255000,-0.0189,0.1092,121,-0.097,-0.6712,48,-0.142857143,-0.454545455,84,0.05,-0.3438,8,1,1,20,0,-0.7368,202,-0.0472,4.05,116.8199952,-0.0092,0.1279,1854.5,0.0178,-0.0024,305761.4918,0.0192,0.2203,323,-0.0665,-0.2083,1.669421488,0.0873,1.5607
202102,27003,"anoka, mn",374035.5,0.0248,0.0687,300,-0.0354,-0.3789,29,-0.194444444,-0.194444444,264,-0.0294,-0.2667,36,0.125,1.25,20,-0.375,-0.6875,488,0.1564,0.261,174.792891,0.003,0.0867,1876.5,0.0024,-0.0692,422529.4892,0.0472,0.0977,788,0.075,-0.0943,1.626666667,0.2698,0.8254
202102,45083,"spartanburg, sc",234733.5,-0.0137,0.0318,788,-0.0984,-0.4965,47.5,-0.068627451,-0.383116883,528,0.2941,-0.0833,300,0.7045,6.5,112,-0.2432,-0.6989,1212,0.0142,0.1109,94.10319019,-0.0003,0.0834,1080,-0.1184,-0.1762,357475.6742,0.01,0.1586,2000,-0.0333,-0.247,1.538071066,0.1708,0.8409
202102,4013,"maricopa, az",495500,0.0432,0.1659,3378,-0.2528,-0.6199,27,-0.357142857,-0.413043478,4372,-0.0454,-0.1837,276,-0.425,-0.566,828,-0.2983,-0.7781,9565,0.2034,-0.0146,243.9815436,0.0339,0.2297,2156,0.0233,-0.0502,1042137.364,0.1133,0.3828,12943,0.038,-0.304,2.831557134,1.0735,1.7394
202102,37193,"wilkes, nc",402450,-0.0531,0.5485,69,-0.1585,-0.6618,73,-0.24742268,-0.348214286,28,-0.125,-0.2222,0,,,16,0.3333,-0.5556,82,0.0513,0.6078,0,,,0,,,497610.9762,-0.0103,0.373,151,-0.0563,-0.4078,1.188405797,0.2372,0.9384
202102,30049,"lewis and clark, mt",452900,0.0296,0.3321,73,-0.1609,-0.6117,104.5,0.201149425,0.004807692,32,-0.1111,-0.5789,0,-1,,4,0,-0.875,141,0.0846,0.093,186.5452191,0.0402,0.1644,2303,0.0172,0.0904,606509.8297,0.0551,0.1265,214,-0.0138,-0.3249,1.931506849,0.4373,1.2453
202102,48479,"webb, tx",215000,0.075,0.1376,290,0.0943,-0.4746,39.5,-0.373015873,-0.451388889,136,0.36,-0.1053,0,-1,-1,52,0.8571,-0.48,5,1.5,0.6667,120.1154164,0.0346,0.0967,1652.5,-0.053,-0.1149,232439.5325,-0.0394,0.0318,295,0.1049,-0.4685,0.017241379,0.0097,0.0118
202102,53029,"island, wa",637500,-0.0192,0.2879,55,-0.0517,-0.7317,36.5,-0.284313725,-0.615789474,48,-0.1429,-0.5385,0,,,8,-0.3333,-0.6,123,0.0336,0.2947,311.8762475,0.0249,0.2427,2063,0,0.0801,929008.6678,-0.03,0.4015,178,0.0056,-0.4067,2.236363636,0.1846,1.7729
202102,13089,"dekalb, ga",375000,0.0274,0.266,2081,-0.1649,-0.5006,35.5,-0.211111111,-0.22826087,1716,0.0515,-0.1621,296,0.2131,0.6818,436,-0.2431,-0.6241,3583,0.259,0.2262,174.6293675,0.0268,0.3349,1556,-0.0026,-0.0299,474721.8165,0.0358,0.268,5664,0.0611,-0.201,1.721768381,0.5797,1.0205
202102,27171,"wright, mn",369274,0.0056,0.1576,247,-0.1424,-0.4229,41,-0.088888889,-0.359375,156,0.0833,-0.2041,80,0.5385,9,8,-0.5,-0.9091,298,0.2365,0.7126,189.3044457,0.0296,0.1768,1891.5,-0.0608,-0.0594,419729.9564,0.0156,0.1226,545,0.0302,-0.0947,1.206477733,0.3697,0.7999
202102,39133,"portage, oh",241450,0.2388,0.0502,92,-0.3083,-0.7204,77.5,0.2109375,0.107142857,64,-0.1111,-0.5,0,,,16,-0.5556,-0.7895,188,0.1899,-0.0053,110.3729954,0.0554,0.0909,1791,0.0763,-0.0593,350288.7901,0.1609,0.2774,280,-0.0378,-0.4595,2.043478261,0.8555,1.469
202102,48181,"grayson, tx",291500,-0.028,0.166,197,-0.1926,-0.6091,46.5,-0.363013699,-0.335714286,144,0.0588,-0.234,8,1,0,40,-0.1667,-0.7674,296,0.1004,0.3962,141.4022298,0.0151,0.1218,2053.5,-0.0089,0.0403,414106.6019,-0.0054,0.2171,493,-0.039,-0.3115,1.502538071,0.4001,1.0819
202102,18035,"delaware, in",66500,-0.0486,-0.3349,159,-0.2773,-0.5211,90,0.153846154,-0.224137931,52,-0.1875,-0.4583,0,,-1,36,0.2857,-0.4375,59,0.0727,0.0926,58.72233656,-0.0585,-0.1198,1345,-0.064,-0.1243,151920.9126,0.0303,0.0846,218,-0.2073,-0.4352,0.371069182,0.1211,0.2084
202102,26117,"montcalm, mi",187400,-0.039,0.0417,67,-0.1829,-0.5282,81.5,0.131944444,-0.063218391,24,-0.4,-0.4545,0,,-1,8,-0.6,-0.6667,93,0.0109,0.6607,112.5135578,-0.0462,0.0769,1646,0.0418,-0.0594,230164.5496,-0.0041,0.047,160,-0.0805,-0.1919,1.388059701,0.2661,0.9937
202102,47073,"hawkins, tn",204700,0.0261,0.0524,50,-0.1525,-0.7024,59.5,-0.0703125,-0.478070175,32,0.6,-0.3846,0,,,8,-0.3333,-0.75,50,-0.1228,-0.2188,136.2030987,0.0502,0.2448,1750,0.0222,-0.0102,325239.3721,-0.1023,0.2596,100,-0.1379,-0.569,1,0.0339,0.619
202102,29071,"franklin, mo",327450,0.3644,0.3365,157,0.0903,-0.427,63,-0.192307692,-0.376237624,72,1,-0.2174,20,1.5,4,24,0,-0.6,219,0.0234,0.3861,161.1111111,0.1327,0.1301,1600,-0.0588,-0.0154,442029.7625,-0.0035,0.1683,376,0.0503,-0.1296,1.394904459,-0.0912,0.8183
202102,6081,"san mateo, ca",1499394,0.071,-0.1154,542,0.0246,0.1808,24,-0.510204082,0.090909091,560,0.2174,0.12,4,-0.6667,-0.5,92,0.3529,0.4375,568,0.3556,0.4129,954.8206754,0.0408,0.02,1683,0.0357,-0.1374,3321303.401,0.1559,0.0374,1110,0.1709,0.2892,1.04797048,0.2559,0.1722
202102,39153,"summit, oh",129450,-0.0035,0.0356,400,-0.2337,-0.604,44,-0.153846154,-0.343283582,308,-0.0494,-0.3362,0,-1,,92,-0.4651,-0.6714,768,0.1584,-0.0166,93.25163399,0.0131,0.1127,1437,0.0028,-0.0521,242015.2231,0.1112,0.1568,1168,-0.0143,-0.3479,1.92,0.6499,1.1467
202102,42097,"northumberland, pa",89900,-0.1001,0.0502,92,-0.08,-0.6134,98.5,0.132183908,-0.120535714,48,0.5,-0.2,0,,,8,-0.6,-0.8182,97,0.0778,0.1975,58.08844437,-0.0488,0.0332,1562,0.0223,0.0847,137915.5354,-0.0923,0.1095,189,-0.0053,-0.4075,1.054347826,0.1543,0.714
202102,13255,"spalding, ga",284900,0.1047,0.3257,104,-0.2464,-0.4721,51.5,0.170454545,-0.028301887,68,-0.0556,-0.15,16,0,3,28,0.4,0,208,0.3506,0.8246,115.8412107,0.028,0.1743,1933,-0.0345,0.0174,303739.789,0.0303,0.1681,312,0.0685,0.0032,2,0.8841,1.4213
202102,13217,"newton, ga",260740,0.0028,0.0955,243,-0.1621,-0.6504,33.5,-0.220930233,-0.484615385,192,-0.1579,-0.3333,68,0.5455,3.25,52,-0.1333,-0.6905,627,0.1176,0.4447,100.0206829,-0.0364,0.0438,1580,-0.0706,-0.1487,290664.0078,-0.0285,0.088,870,0.0223,-0.2294,2.580246914,0.6458,1.9558
202102,56025,"natrona, wy",289900,0.0741,0.2079,158,-0.1856,-0.164,58,-0.183098592,0.115384615,84,0.2353,-0.0455,4,0,-0.5,24,-0.25,-0.25,0,,,130.050015,0.0556,0.1192,2333,0.0047,0.0438,365813.4909,0.0729,0.2587,158,-0.1856,-0.164,0,0,0
202102,6017,"el dorado, ca",737475,-0.0605,0.3122,285,-0.0806,-0.6205,35,-0.406779661,-0.492753623,320,0.4286,-0.1753,4,-0.5,-0.5,76,0.1176,-0.6346,452,0.1958,0.1385,321.6467036,0.0047,0.2048,2336,-0.0047,0.0875,1367271.515,-0.0047,0.8198,737,0.0712,-0.358,1.585964912,0.3666,1.0573
202102,12009,"brevard, fl",317000,0.016,0.0573,1271,-0.1709,-0.5655,43,-0.25862069,-0.25862069,856,0.0439,-0.3074,224,0.697,3.3077,308,-0.2451,-0.6765,2608,0.2046,0.2828,180.7312818,0.0198,0.1073,1836,0.0246,-0.0134,456258.5647,0.0489,0.0984,3879,0.0489,-0.2176,2.051927616,0.6397,1.3569
202102,13285,"troup, ga",241450,0.1778,0.2446,106,-0.3117,-0.5875,52,-0.018867925,-0.287671233,60,0.3636,-0.4231,4,0,-0.6667,12,-0.5,-0.7273,177,0.4048,0.3111,103.5958682,-0.0158,0.1307,2011,0.001,-0.0069,286228.2524,0.0046,0.1809,283,0.0107,-0.2781,1.669811321,0.8516,1.1445
202102,55133,"waukesha, wi",462875,-0.0044,-0.0044,303,-0.1489,-0.5402,79,-0.048192771,0.385964912,192,0.2308,-0.4353,16,-0.4286,1,24,-0.3333,-0.8125,392,0.1429,-0.173,223.9387401,0.0126,0.2201,2054.5,-0.0212,-0.1021,609618.1268,0.028,0.0763,695,-0.0057,-0.3866,1.293729373,0.3302,0.5745
202102,37129,"new hanover, nc",453500,0.1481,0.1825,447,-0.2848,-0.6044,72.5,-0.058441558,-0.166666667,276,0.1897,-0.3551,64,-0.2,0.6,64,-0.3846,-0.75,1093,0.2769,0.1715,208.6134279,0.0577,0.1832,2248,0.0599,0.0255,848149.916,0.186,0.4663,1540,0.0398,-0.2535,2.445190157,1.0756,1.6195
202102,54033,"harrison, wv",139700,0.016,0.016,109,-0.0917,-0.3588,101.5,0.035714286,0.10326087,32,0.1429,-0.1111,0,,,16,-0.3333,-0.6,100,0.0417,0.5152,98.84146702,0.079,0.1273,1546.5,0.0068,-0.0639,184338.6997,0.0662,-0.0635,209,-0.0324,-0.1144,0.917431193,0.1174,0.5292
202102,55021,"columbia, wi",317400,0.0108,0.0615,38,-0.1556,-0.6346,95,0.397058824,-0.173913043,28,0.1667,-0.125,0,,,4,0,-0.8,62,0.0877,-0.3187,145.9854015,0.0871,0.0908,1750,-0.0691,-0.0652,349398.3368,0.0881,0.0218,100,-0.0196,-0.4872,1.631578947,0.3649,0.7566
202102,6071,"san bernardino, ca",469500,0.0233,0.2693,1793,-0.0734,-0.6527,29.5,-0.344444444,-0.553030303,2036,0.1595,-0.1573,164,-0.0238,-0.0682,196,-0.2687,-0.8244,3933,0.0539,0.1138,267.898329,0.0326,0.2478,1789,-0.0423,-0.0132,664186.5619,-0.0026,0.274,5726,0.0104,-0.3414,2.193530396,0.2648,1.5096
202102,53025,"grant, wa",307450,0.0984,0.0587,77,-0.172,-0.628,59.5,0.043859649,-0.28313253,36,-0.25,-0.5263,0,,,8,-0.5,-0.6667,161,0.0063,0.6947,185.5955679,0.0326,0.1958,1592,0.0025,-0.0944,365507.0413,0.0566,0.1369,238,-0.0593,-0.2119,2.090909091,0.3705,1.632
202102,39049,"franklin, oh",299900,0.017,0.0909,728,-0.2247,-0.4443,35.5,-0.303921569,-0.22826087,800,0.0309,-0.1525,28,-0.125,-0.125,176,-0.3714,-0.6333,1429,0.1432,-0.1018,175.0818687,0.0557,0.2173,1638,0,-0.0543,407719.5172,0.073,0.1271,2157,-0.0146,-0.2565,1.962912088,0.6317,0.7484
202102,6053,"monterey, ca",1329000,0.0239,0.133,307,-0.0315,-0.4623,59.5,-0.084615385,-0.206666667,208,0.1064,-0.1875,4,-0.5,-0.5,60,0.1538,-0.4444,367,0.1121,0.2274,661.7546012,-0.0097,0.2397,2211,-0.0182,0.0429,3017127.357,-0.0041,0.3608,674,0.0417,-0.2253,1.195439739,0.1544,0.6718
202102,17095,"knox, il",91750,0.0206,-0.0187,250,-0.0157,-0.2424,615.5,0.053938356,1.512244898,32,0,-0.1111,0,,,28,0.4,-0.3,99,0.0421,-0.0748,62.78452411,0.0081,0.0035,1508,-0.004,-0.0383,132082.9911,0.0177,-0.0873,349,0,-0.2014,0.396,0.022,0.0718
202102,22063,"livingston, la",267000,0.0349,0.1967,294,-0.1788,-0.5911,86,0.061728395,-0.033707865,120,-0.0909,-0.3878,32,0.1429,1.6667,40,-0.2857,-0.7222,409,0.0735,0.4504,138.4367948,0.0407,0.139,1990.5,0.0145,0.046,324445.4888,0.0775,0.2534,703,-0.0487,-0.2977,1.391156463,0.3269,0.9989
202102,22017,"caddo, la",159950,-0.0563,-0.0586,603,-0.1197,-0.4213,69.5,-0.047945205,-0.210227273,208,0.04,-0.3067,4,0,-0.6667,96,-0.3684,-0.6066,18,-0.0526,0.6364,93.99775281,-0.006,-0.0023,1767,-0.0183,-0.0183,268502.103,0.0201,0.1709,621,-0.1179,-0.4103,0.029850746,0.0021,0.0193
202102,45031,"darlington, sc",179900,-0.0507,0.1251,100,-0.0099,-0.4898,69.5,-0.182352941,-0.311881188,24,0.2,-0.4545,4,,,4,-0.6667,-0.9,4,0.3333,-0.4286,95.96,-0.002,0.139,2010,0.0766,0.102,202178.8583,0.0092,0.2092,104,0,-0.4877,0.04,0.0103,0.0043
202102,36101,"steuben, ny",199450,0.0781,0.3765,183,-0.1244,-0.4078,106,0.218390805,0.04950495,72,0.2857,-0.0526,4,,,24,-0.3333,-0.6,92,0.0455,0.2603,103.8002506,0.0638,0.2104,2028,-0.0059,0.1167,308052.9599,0.044,0.3168,275,-0.0741,-0.2801,0.50273224,0.0817,0.2665
202102,49057,"weber, ut",482047.5,-0.1155,0.2332,125,-0.1667,-0.7277,24,-0.529411765,-0.441860465,188,-0.0408,-0.3562,12,-0.4,-0.6667,16,-0.2,-0.8621,470,0.0855,-0.0979,198.5862255,0.0147,0.3216,2486.5,0.0681,-0.0791,972303.1756,0.0705,0.5496,595,0.0206,-0.3929,3.76,0.8733,2.6249
202102,8014,"broomfield, co",604999.5,-0.1219,-0.0545,39,-0.25,-0.6486,11.5,-0.805084746,-0.603448276,68,0.4167,-0.1905,0,-1,-1,8,0,-0.7143,144,0.5652,-0.1111,202.6022305,-0.0808,0.1115,3093,-0.1086,-0.2057,680937.3932,-0.1242,-0.0336,183,0.2708,-0.3297,3.692307692,1.9231,2.2328
202102,37141,"pender, nc",357827,0.0209,0.1385,129,-0.2629,-0.5798,75.5,0.161538462,-0.142045455,56,-0.0667,-0.3913,44,1.2,10,16,-0.3333,-0.7778,329,0.2852,0.8278,151.7353542,0.0478,0.1205,2536.5,0.0298,0.1421,432179.5305,0.051,0.2428,458,0.0626,-0.0595,2.550387597,1.0875,1.9641
202102,36027,"dutchess, ny",422000,-0.0012,0.0553,1544,-0.0944,-0.0259,159.5,0.181481481,0.62755102,292,-0.131,-0.4113,16,-0.5,1,108,-0.1818,-0.5714,1136,-0.019,0.9028,195.0618519,0.0016,0.0795,2167.5,0.0072,-0.0076,706394.1507,0.025,0.0924,2680,-0.0639,0.2282,0.735751295,0.0566,0.3591
202102,55097,"portage, wi",221950,0.1103,-0.0346,101,0,-0.3567,48.5,-0.23015873,-0.489473684,20,-0.375,-0.4444,0,,,8,0,-0.5,5,0,0.25,115.6693838,0.0036,0.0714,1935,0.0282,-0.0941,269586.4035,0.0426,0.0325,106,0,-0.3416,0.04950495,0,0.024
202102,36117,"wayne, ny",269900,0.0989,0.4994,72,-0.1111,-0.5689,100,0.282051282,-0.074074074,44,0,-0.3529,0,-1,-1,4,-0.6667,-0.75,16,-0.1579,-0.1111,146.0653678,0.0119,0.3704,1717,-0.0075,0.022,256899.0263,0.0335,0.2671,88,-0.12,-0.5243,0.222222222,-0.0123,0.1144
202102,48037,"bowie, tx",211999,0.1164,0.2471,148,-0.0263,-0.5241,75,0.071428571,-0.299065421,40,0.1111,-0.4444,0,,,20,-0.2857,-0.5455,39,0.1471,0.0833,105.0254613,0.1155,0.2347,2180.5,0.0398,0.0816,272749.3405,0.0305,0.1969,187,0.0054,-0.4611,0.263513514,0.0398,0.1478
202102,5031,"craighead, ar",254900,0.0824,0.1861,241,-0.1331,-0.5284,61.5,-0.121428571,0.025,124,0,-0.2955,0,-1,,20,-0.5,-0.6667,3,-0.5714,-0.8,114.6438398,0.0245,0.1021,2409,0.0415,0.1774,341518.9838,0.0871,0.339,244,-0.1439,-0.5361,0.012448133,-0.0127,-0.0169
202102,18167,"vigo, in",131950,0.3904,0.3328,168,-0.1765,-0.5145,90,0.153846154,0.25,44,-0.2667,-0.5417,0,-1,-1,24,-0.4545,-0.5385,165,0.162,4.1563,76.00798772,0.0708,0.1203,1498,0.0094,-0.0348,165992.7451,0.0109,0.2179,333,-0.0376,-0.119,0.982142857,0.2861,0.8897
202102,27025,"chisago, mn",365000,0.0738,0.1234,79,-0.0247,-0.5063,33.5,-0.220930233,-0.54109589,52,-0.0714,-0.4348,4,,0,4,-0.5,-0.8,111,0.0882,0.2065,223.9626043,0.0541,0.3316,1626,0.0163,-0.1571,404821.4814,0.0506,0.1285,190,0.0383,-0.246,1.405063291,0.1458,0.8301
202102,17177,"stephenson, il",109950,0.019,0.223,112,-0.1515,-0.513,93.5,0.0625,-0.09223301,40,0.25,0.25,0,,,12,-0.5714,-0.5714,53,0,-0.2319,64.44990462,0.0266,0.0996,1702,0.0047,-0.033,184099.1964,0.0689,0.414,165,-0.1081,-0.4482,0.473214286,0.0717,0.1732
202102,55087,"outagamie, wi",327450,-0.0366,0.0919,136,-0.0748,-0.4982,42,-0.288135593,-0.263157895,120,0.2,-0.1176,4,0,,24,0,-0.5714,269,0.1903,-0.0627,148.1575077,-0.0269,0.1485,1937.5,-0.0288,-0.1013,366534.0054,-0.0143,0.0947,405,0.0858,-0.2742,1.977941176,0.4405,0.9189
202102,53027,"grays harbor, wa",299900,0.003,0.2001,78,-0.1136,-0.7143,36,-0.462686567,-0.612903226,60,0.0714,-0.3182,4,0,-0.5,8,-0.6,-0.8462,188,-0.0739,0.6786,209.6758269,0.0467,0.2783,1530,0.0744,0.0508,414018.7448,0.0092,0.5232,266,-0.0859,-0.3091,2.41025641,0.1034,2
202102,9003,"hartford, ct",279950,0.0002,0.0893,1623,-0.0345,-0.4349,44.5,-0.205357143,-0.315384615,676,0.0181,-0.3899,24,0,-0.25,164,-0.2545,-0.687,1,0,-0.6667,157.9599631,0.0069,0.1141,1779,0.0085,-0.0128,357904.2363,0.0159,0.1524,1624,-0.0345,-0.4351,0.000616143,0,-0.0004
202102,45073,"oconee, sc",299838.5,0.0164,-0.0914,171,-0.0757,-0.5809,65,-0.244186047,-0.362745098,80,0.25,-0.3939,12,,2,24,-0.25,-0.5714,209,0.2081,0.1297,0,-1,-1,0,-1,-1,634393.1624,0.198,0.1576,380,0.0615,-0.3592,1.222222222,0.2871,0.7688
202102,22115,"vernon, la",147450,0.0169,-0.0784,59,0.0172,-0.5426,75.5,0.034246575,-0.142045455,16,0.3333,-0.4286,0,,,4,-0.6667,-0.75,50,0,0.3158,89.55795684,0.0057,0.1814,1544,-0.0039,-0.3079,205515.8285,-0.0479,0.0926,109,0.0093,-0.3473,0.847457627,-0.0146,0.5529
202102,55141,"wood, wi",162450,0.0159,0.0159,157,-0.0872,-0.3592,81,0.0125,-0.198019802,56,0.4,0,0,,-1,8,0,-0.6667,21,0.05,0.3125,96.18403757,0.0176,0.1101,1763.5,0.0066,0.0313,212150.8321,0.0279,0.0929,178,-0.0729,-0.318,0.133757962,0.0175,0.0685
202102,8045,"garfield, co",612000,0.0217,0.0217,352,0,-0.1518,82.5,0.114864865,-0.306722689,108,0.8,0.125,16,0,3,16,-0.3333,-0.5,20,0.5385,0.4286,278.6571195,0.0121,0.0569,2016,0.011,-0.137,927101.0531,-0.0145,0.0988,372,0.0192,-0.1329,0.056818182,0.0199,0.0231
202102,55039,"fond du lac, wi",169900,0.1327,-0.1283,93,-0.2677,-0.583,68,0.079365079,-0.081081081,52,0.0833,-0.381,0,,,20,-0.375,-0.6429,141,0.0522,-0.0537,110.4214696,0.0589,0.0921,1453,-0.0021,-0.1865,261245.5398,0.0451,0.0273,234,-0.1034,-0.371,1.516129032,0.461,0.848
202102,18177,"wayne, in",81700,-0.0922,-0.1215,134,-0.2071,-0.4298,87,0.191780822,-0.064516129,36,-0.25,-0.3077,0,,,20,-0.1667,-0.6429,110,0.1111,11.2222,55.0245098,-0.1148,-0.0859,1484,-0.0301,-0.0957,142719.749,-0.0232,0.1481,244,-0.0896,0,0.820895522,0.2351,0.7826
202102,53015,"cowlitz, wa",397450,-0.0039,0.2048,83,-0.0879,-0.682,25,-0.509803922,-0.671052632,100,-0.1379,-0.1667,0,-1,-1,20,0.6667,-0.6429,262,0.0917,0.31,225.383991,0.0503,0.2334,1724,-0.0422,-0.0265,489981.1084,-0.019,-0.0529,345,0.0423,-0.2516,3.156626506,0.5193,2.3903
202102,1089,"madison, al",389165,0.0416,0.2972,436,-0.1774,-0.421,68.5,-0.035211268,0.087301587,272,-0.0423,-0.2,108,0.125,-0.1563,40,-0.4737,-0.7297,2,,-0.5,141.2534905,0.0403,0.2245,2700.5,0.0331,0.0379,467548.7484,0.0904,0.2537,438,-0.1736,-0.4214,0.004587156,0.0046,-0.0007
202102,40047,"garfield, ok",162400,-0.0441,0.0156,129,-0.1042,-0.4713,61,-0.128571429,-0.298850575,44,-0.3529,-0.2143,4,0,,20,-0.2857,-0.5833,148,0.5417,1.0274,88.50801199,-0.0334,-0.0221,1738.5,-0.0552,0.0049,193654.8611,-0.018,0.0118,277,0.1542,-0.1262,1.147286822,0.4806,0.8481
202102,37101,"johnston, nc",298100,0.0283,0.147,231,-0.269,-0.698,49.5,-0.048076923,-0.131578947,168,-0.0455,-0.4,104,-0.2973,2.25,32,-0.1111,-0.8,479,0.2127,0.6517,143.9509373,0.0165,0.1196,2063,-0.0029,-0.0176,316559.5319,0.0273,0.0866,710,-0.0014,-0.327,2.073593074,0.8236,1.6945
202102,42017,"bucks, pa",574950,0.0089,0.1501,466,-0.0736,-0.5436,73.5,0.035211268,-0.08125,360,0.0714,-0.25,44,-0.0833,0.8333,76,-0.0952,-0.7121,872,0.0393,2.4196,221.9368287,0.0166,0.161,2485.5,0.0091,-0.0191,889767.434,0.0032,0.2311,1338,-0.003,0.0486,1.871244635,0.2033,1.6215
202102,12131,"walton, fl",649500,-0.0006,-0.0217,580,-0.2033,-0.6608,67.5,-0.123376623,-0.397321429,320,0.25,-0.1579,64,-0.1111,0.4545,84,0.1667,-0.7,4,1,,391.0958647,0.0301,0.1454,2096.5,0.0338,-0.0249,1469289.28,0.0566,0.314,584,-0.2,-0.6585,0.006896552,0.0041,0.0069
202102,40021,"cherokee, ok",207400,-0.0119,0.1989,64,-0.0154,-0.6444,61,-0.061538462,-0.2375,20,-0.1667,-0.5455,0,,,8,0,-0.6,70,0.1111,0.6279,107.9921652,0.044,0.1846,1720,0.0147,-0.0282,299189.6134,0.0537,0.261,134,0.0469,-0.3991,1.09375,0.1245,0.8549
